region	chrom	start	end	span	n_sSNV	cn	tree_shape	n_nodes	n_nested	n_sibling	max_depth	has_cycle	n_populations
chr15:60418545-60432745	chr15	60418545	60432745	14200	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:62247006-62281898	chr15	62247006	62281898	34892	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:62363109-62379321	chr15	62363109	62379321	16212	2	gain	co_linked_lineage	1	0	0	1	False	2
chr15:63270931-63304417	chr15	63270931	63304417	33486	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:64270873-64311376	chr15	64270873	64311376	40503	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:65942636-65969037	chr15	65942636	65969037	26401	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:66252906-66262728	chr15	66252906	66262728	9822	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:66534600-66545549	chr15	66534600	66545549	10949	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:66655221-66678625	chr15	66655221	66678625	23404	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:66764559-66791474	chr15	66764559	66791474	26915	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:68542781-68551908	chr15	68542781	68551908	9127	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:68887064-68887298	chr15	68887064	68887298	234	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:69137337-69161596	chr15	69137337	69161596	24259	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:69485179-69500506	chr15	69485179	69500506	15327	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:70756182-70793815	chr15	70756182	70793815	37633	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:71055279-71093908	chr15	71055279	71093908	38629	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:71363065-71391339	chr15	71363065	71391339	28274	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:71706097-71728372	chr15	71706097	71728372	22275	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:72430903-72477250	chr15	72430903	72477250	46347	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:73169751-73189202	chr15	73169751	73189202	19451	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:73352458-73356160	chr15	73352458	73356160	3702	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:73743705-73769776	chr15	73743705	73769776	26071	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:74125744-74150596	chr15	74125744	74150596	24852	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:74280669-74284275	chr15	74280669	74284275	3606	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:75665674-75665918	chr15	75665674	75665918	244	2	gain	no_confirmed_structure	2	0	0	1	False	4
chr15:76194375-76207677	chr15	76194375	76207677	13302	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:78231453-78239089	chr15	78231453	78239089	7636	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:78331436-78365560	chr15	78331436	78365560	34124	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:78876707-78916477	chr15	78876707	78916477	39770	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:80259917-80285752	chr15	80259917	80285752	25835	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:81433519-81462728	chr15	81433519	81462728	29209	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:82844509-82851408	chr15	82844509	82851408	6899	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:84722303-84729211	chr15	84722303	84729211	6908	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:85703045-85717035	chr15	85703045	85717035	13990	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:86213704-86243710	chr15	86213704	86243710	30006	2	gain	co_linked_lineage	1	0	0	1	False	2
chr15:87375778-87417788	chr15	87375778	87417788	42010	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:87539212-87551063	chr15	87539212	87551063	11851	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr15:89015512-89033349	chr15	89015512	89033349	17837	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:89903557-89919321	chr15	89903557	89919321	15764	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:90813979-90843606	chr15	90813979	90843606	29627	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:91010768-91018131	chr15	91010768	91018131	7363	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:92103842-92125221	chr15	92103842	92125221	21379	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:93318697-93352007	chr15	93318697	93352007	33310	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:95779481-95804710	chr15	95779481	95804710	25229	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:96764599-96779669	chr15	96764599	96779669	15070	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:97782074-97829894	chr15	97782074	97829894	47820	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:97884199-97913399	chr15	97884199	97913399	29200	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr15:98969191-99001652	chr15	98969191	99001652	32461	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr15:100039469-100047447	chr15	100039469	100047447	7978	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:100108057-100118263	chr15	100108057	100118263	10206	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:100375002-100379220	chr15	100375002	100379220	4218	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr15:101489031-101525405	chr15	101489031	101525405	36374	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr16:324985-335818	chr16	324985	335818	10833	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:1085580-1105556	chr16	1085580	1105556	19976	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr16:1608402-1611243	chr16	1608402	1611243	2841	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:1988750-2020077	chr16	1988750	2020077	31327	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr16:2163318-2175291	chr16	2163318	2175291	11973	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:2368148-2409145	chr16	2368148	2409145	40997	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr16:2820901-2836106	chr16	2820901	2836106	15205	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:2887982-2909578	chr16	2887982	2909578	21596	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:3202693-3204225	chr16	3202693	3204225	1532	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:3992762-3998134	chr16	3992762	3998134	5372	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:4209655-4247866	chr16	4209655	4247866	38211	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr16:4454855-4489111	chr16	4454855	4489111	34256	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr16:4578850-4612420	chr16	4578850	4612420	33570	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr16:5734045-5734306	chr16	5734045	5734306	261	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:5800169-5804634	chr16	5800169	5804634	4465	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr16:5935056-5941416	chr16	5935056	5941416	6360	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:7153236-7156932	chr16	7153236	7156932	3696	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:7501752-7504604	chr16	7501752	7504604	2852	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:8694877-8730121	chr16	8694877	8730121	35244	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr16:9966593-9995919	chr16	9966593	9995919	29326	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr16:10668371-10714212	chr16	10668371	10714212	45841	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr16:11539921-11563925	chr16	11539921	11563925	24004	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr16:12472118-12491638	chr16	12472118	12491638	19520	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:12562093-12562192	chr16	12562093	12562192	99	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:13324625-13347491	chr16	13324625	13347491	22866	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:13447385-13448199	chr16	13447385	13448199	814	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:14031338-14032111	chr16	14031338	14032111	773	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:14344965-14378991	chr16	14344965	14378991	34026	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr16:14437598-14443889	chr16	14437598	14443889	6291	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:15560502-15571295	chr16	15560502	15571295	10793	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:18856126-18886582	chr16	18856126	18886582	30456	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:22759121-22763398	chr16	22759121	22763398	4277	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:24873390-24878822	chr16	24873390	24878822	5432	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:25701647-25737481	chr16	25701647	25737481	35834	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr16:26401403-26410544	chr16	26401403	26410544	9141	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr16:27604219-27630495	chr16	27604219	27630495	26276	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:28813143-28822648	chr16	28813143	28822648	9505	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr16:29851982-29851983	chr16	29851982	29851983	1	2	gain	co_linked_lineage	1	0	0	1	False	2
chr16:31630074-31650479	chr16	31630074	31650479	20405	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr17:2169688-2200390	chr17	2169688	2200390	30702	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr17:2331351-2364457	chr17	2331351	2364457	33106	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:5368845-5413902	chr17	5368845	5413902	45057	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:5627364-5659243	chr17	5627364	5659243	31879	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:7588500-7622521	chr17	7588500	7622521	34021	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:8125710-8172383	chr17	8125710	8172383	46673	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:9452150-9496149	chr17	9452150	9496149	43999	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:9666248-9666272	chr17	9666248	9666272	24	2	gain	co_linked_lineage	1	0	0	1	False	2
chr17:11066045-11083732	chr17	11066045	11083732	17687	2	gain	co_linked_lineage	1	0	0	1	False	2
chr17:12018146-12049101	chr17	12018146	12049101	30955	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:15096706-15104669	chr17	15096706	15104669	7963	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr17:16407097-16409290	chr17	16407097	16409290	2193	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr17:17749693-17775853	chr17	17749693	17775853	26160	2	gain	co_linked_lineage	1	0	0	1	False	1
chr17:19280836-19282115	chr17	19280836	19282115	1279	2	loh	co_linked_lineage	1	0	0	1	False	2
chr17:19371529-19373354	chr17	19371529	19373354	1825	2	loh	no_confirmed_structure	2	0	0	1	False	3
chr17:19505527-19540457	chr17	19505527	19540457	34930	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr17:20803094-20815800	chr17	20803094	20815800	12706	2	loh	no_confirmed_structure	2	0	0	1	False	2
chr17:21473456-21479963	chr17	21473456	21479963	6507	2	loh	co_linked_lineage	1	0	0	1	False	1
chr17:28231355-28264640	chr17	28231355	28264640	33285	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr17:29004671-29004672	chr17	29004671	29004672	1	2	loh	no_confirmed_structure	2	0	0	1	False	2
chr17:31827559-31834950	chr17	31827559	31834950	7391	2	loh	co_linked_lineage	1	0	0	1	False	1
chr17:34396874-34443499	chr17	34396874	34443499	46625	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr17:41108820-41137111	chr17	41108820	41137111	28291	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr17:42059855-42094931	chr17	42059855	42094931	35076	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr17:44742712-44777930	chr17	44742712	44777930	35218	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr17:46014622-46014691	chr17	46014622	46014691	69	2	loh	co_linked_lineage	1	0	0	1	False	2
chr17:48434251-48448197	chr17	48434251	48448197	13946	2	loh	co_linked_lineage	1	0	0	1	False	2
chr17:48640982-48641591	chr17	48640982	48641591	609	2	loh	co_linked_lineage	1	0	0	1	False	2
chr17:48865888-48869284	chr17	48865888	48869284	3396	2	loh	co_linked_lineage	1	0	0	1	False	2
chr17:50296913-50323281	chr17	50296913	50323281	26368	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr17:50591359-50595585	chr17	50591359	50595585	4226	2	loh	co_linked_lineage	1	0	0	1	False	1
chr17:53660342-53690021	chr17	53660342	53690021	29679	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr17:54032120-54049288	chr17	54032120	54049288	17168	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr17:56871278-56874823	chr17	56871278	56874823	3545	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr17:58249650-58278462	chr17	58249650	58278462	28812	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr17:59480006-59483655	chr17	59480006	59483655	3649	2	loh	co_linked_lineage	1	0	0	1	False	2
chr17:59550911-59550917	chr17	59550911	59550917	6	2	loh	no_confirmed_structure	2	0	0	1	False	3
chr17:63468109-63494542	chr17	63468109	63494542	26433	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr17:64371456-64407507	chr17	64371456	64407507	36051	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr17:64791407-64819545	chr17	64791407	64819545	28138	2	loh	co_linked_lineage	1	0	0	1	False	1
chr17:68529082-68549662	chr17	68529082	68549662	20580	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr17:68898763-68901984	chr17	68898763	68901984	3221	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr17:69712968-69736115	chr17	69712968	69736115	23147	2	gain	co_linked_lineage	1	0	0	1	False	2
chr17:75614937-75663459	chr17	75614937	75663459	48522	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:76174307-76174517	chr17	76174307	76174517	210	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr17:76253582-76286076	chr17	76253582	76286076	32494	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr17:78212623-78252468	chr17	78212623	78252468	39845	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr17:78711312-78749654	chr17	78711312	78749654	38342	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr17:80188063-80193321	chr17	80188063	80193321	5258	2	gain	no_confirmed_structure	2	0	0	1	False	4
chr17:80255600-80294163	chr17	80255600	80294163	38563	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr17:82077541-82098919	chr17	82077541	82098919	21378	2	loh	no_confirmed_structure	2	0	0	1	False	2
chr18:559050-584758	chr18	559050	584758	25708	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr18:2798579-2830825	chr18	2798579	2830825	32246	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr18:5568767-5602612	chr18	5568767	5602612	33845	2	loh	no_confirmed_structure	2	0	0	1	False	0
chr18:5853895-5882429	chr18	5853895	5882429	28534	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr18:9196223-9225737	chr18	9196223	9225737	29514	2	loh	no_confirmed_structure	2	0	0	1	False	1
chr18:12004880-12040797	chr18	12004880	12040797	35917	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:12397334-12404991	chr18	12397334	12404991	7657	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:14318909-14336523	chr18	14318909	14336523	17614	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:14529907-14543378	chr18	14529907	14543378	13471	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:22718284-22740299	chr18	22718284	22740299	22015	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:22791895-22828737	chr18	22791895	22828737	36842	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:24659938-24664793	chr18	24659938	24664793	4855	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:24717525-24728026	chr18	24717525	24728026	10501	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:25577934-25616472	chr18	25577934	25616472	38538	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:25760643-25795705	chr18	25760643	25795705	35062	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:26565170-26606753	chr18	26565170	26606753	41583	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:27246656-27274559	chr18	27246656	27274559	27903	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:28002128-28021530	chr18	28002128	28021530	19402	2	gain	co_linked_lineage	1	0	0	1	False	2
chr18:29346518-29384721	chr18	29346518	29384721	38203	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:29723584-29733093	chr18	29723584	29733093	9509	2	gain	co_linked_lineage	1	0	0	1	False	2
chr18:31721028-31762439	chr18	31721028	31762439	41411	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:34021945-34051808	chr18	34021945	34051808	29863	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:34106030-34147819	chr18	34106030	34147819	41789	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:34869570-34887039	chr18	34869570	34887039	17469	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:35074654-35101256	chr18	35074654	35101256	26602	2	gain	co_linked_lineage	1	0	0	1	False	2
chr18:35536538-35538705	chr18	35536538	35538705	2167	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:35889299-35919279	chr18	35889299	35919279	29980	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:36066410-36067342	chr18	36066410	36067342	932	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:36586255-36628537	chr18	36586255	36628537	42282	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:37284220-37284221	chr18	37284220	37284221	1	2	gain	co_linked_lineage	1	0	0	1	False	2
chr18:37560924-37597833	chr18	37560924	37597833	36909	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:38489284-38506081	chr18	38489284	38506081	16797	2	gain	co_linked_lineage	1	0	0	1	False	2
chr18:38924652-38954858	chr18	38924652	38954858	30206	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:39589841-39594965	chr18	39589841	39594965	5124	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:39706929-39743827	chr18	39706929	39743827	36898	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:39916961-39965109	chr18	39916961	39965109	48148	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:40084618-40117765	chr18	40084618	40117765	33147	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:41187560-41192631	chr18	41187560	41192631	5071	2	gain	co_linked_lineage	1	0	0	1	False	2
chr18:42443610-42477034	chr18	42443610	42477034	33424	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:42660948-42707211	chr18	42660948	42707211	46263	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:43713693-43735961	chr18	43713693	43735961	22268	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:44460959-44486645	chr18	44460959	44486645	25686	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:46309787-46315924	chr18	46309787	46315924	6137	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:47326385-47343786	chr18	47326385	47343786	17401	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:47581845-47586504	chr18	47581845	47586504	4659	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:50120461-50154311	chr18	50120461	50154311	33850	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:51166630-51167641	chr18	51166630	51167641	1011	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:51453074-51493951	chr18	51453074	51493951	40877	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:51865575-51880873	chr18	51865575	51880873	15298	2	gain	no_confirmed_structure	2	0	0	1	False	2
chr18:52316533-52325111	chr18	52316533	52325111	8578	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:53582898-53624758	chr18	53582898	53624758	41860	2	gain	no_confirmed_structure	2	0	0	1	False	1
chr18:54007106-54047710	chr18	54007106	54047710	40604	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:54609209-54616113	chr18	54609209	54616113	6904	2	gain	no_confirmed_structure	2	0	0	1	False	4
chr18:57031501-57031591	chr18	57031501	57031591	90	2	gain	no_confirmed_structure	2	0	0	1	False	3
chr18:58026632-58072652	chr18	58026632	58072652	46020	2	gain	no_confirmed_structure	2	0	0	1	False	0
chr18:60066189-60092709	chr18	60066189	60092709	26520	2	loss	no_confirmed_structure	2	0	0	1	False	0
chr18:60643484-60673022	chr18	60643484	60673022	29538	2	loss	no_confirmed_structure	2	0	0	1	False	0
